Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed
29648,16309,16807,26753,5,373,9,36,1,2,1,6,0,-1
29649,16314,16808,25469,17,158,18,59,0,2,2,12,1,2840
29650,17117,16809,26755,13,583,4,15,0,1,1,16,0,-1
29651,17974,16810,26757,14,246,5,50,0,5,3,3,0,-1
29652,17130,16811,26752,12,269,5,47,0,4,3,7,1,1365
29653,17977,16812,25477,17,597,6,57,0,0,1,10,0,-1
29654,17976,16813,25478,24,563,4,14,0,2,1,13,1,2431
29655,18796,16814,25480,18,167,18,29,0,0,2,11,1,8560
29656,17963,16815,26751,4,267,6,26,1,1,1,2,0,-1
29657,17975,16816,26754,17,564,12,59,1,0,1,1,0,-1
29658,17122,16817,26749,4,152,9,56,0,0,1,15,0,-1
29659,16315,16818,26765,1,313,15,59,0,4,3,7,0,-1
29660,17969,16819,26763,17,238,7,35,0,2,1,11,1,10693
29661,18795,16820,26756,21,210,3,79,0,5,1,5,1,13891
29662,17123,16821,26758,9,453,6,53,0,0,1,15,0,-1
29663,17966,16822,26768,5,307,13,61,0,0,1,3,0,-1
29664,18805,16823,26767,17,554,7,31,0,3,1,2,1,876
29665,18804,16920,26762,7,286,13,20,0,1,1,14,1,3890
29666,17116,16921,26766,4,427,12,44,0,4,1,7,1,13936
29667,17964,16922,26759,24,416,20,73,1,0,3,2,0,-1
29668,17127,16923,26760,4,284,9,69,1,2,1,16,1,13420
29669,18795,16924,26764,13,171,9,18,0,2,1,10,0,-1
29670,18792,16925,28061,1,203,15,61,1,6,3,18,0,-1
29671,18802,16926,26770,22,581,13,13,0,4,1,16,1,15868
29672,17130,16927,28071,4,152,10,49,0,0,1,5,0,-1
29673,17968,16928,28073,12,118,7,39,1,4,1,9,1,15422
29674,17969,16929,28066,15,516,1,48,1,3,3,17,1,1893
29675,19642,16930,26761,27,262,5,66,0,6,3,2,0,-1
29676,17125,16931,28065,4,341,14,31,0,1,1,17,0,-1
29677,18792,16932,28067,20,224,13,36,0,1,1,12,0,-1
29678,17962,16933,26769,6,330,10,69,0,1,1,17,0,-1
29679,19640,16934,28076,13,310,16,72,1,1,3,10,0,-1
29680,19646,16935,28063,25,459,2,72,0,6,1,2,1,5684
29681,18794,16936,28070,21,536,11,14,0,2,3,7,1,15811
29682,17968,16937,28072,5,369,12,63,0,1,1,6,1,6516
29683,19643,16938,28078,17,151,18,51,0,2,2,5,0,-1
29684,17973,16939,28075,13,248,10,42,0,4,1,13,0,-1
29685,18796,16940,28062,8,252,18,15,0,5,2,11,1,9626
29686,18797,16941,28083,0,126,5,73,1,2,3,15,1,1413
29687,19642,16942,28064,17,308,12,28,1,4,1,16,0,-1
29688,17970,16943,28060,4,221,17,44,0,6,1,14,1,15368
29689,17967,17040,28087,8,394,9,38,0,1,1,17,0,-1
29690,17971,17041,28068,9,175,12,43,0,5,1,9,1,15470
29691,18806,17042,28080,5,321,16,36,1,2,3,18,1,13158
29692,17972,17043,28069,24,504,0,56,0,6,0,19,0,-1
29693,18798,17044,29392,14,430,0,15,1,0,0,13,1,6569
29694,18799,17045,28085,14,383,18,24,1,6,2,12,1,14890
29695,17973,17046,28074,22,501,7,78,0,6,1,4,1,2337
29696,19642,17047,29393,28,249,0,72,0,4,0,5,1,15420
29697,17977,17048,28082,9,523,7,22,0,0,1,17,1,1945
29698,19654,17049,28086,14,537,17,53,1,0,1,16,1,10698
29699,19652,17050,29396,5,321,7,37,0,5,1,16,0,-1
29700,18802,17051,28077,1,217,12,75,0,4,1,9,1,12860
29701,18792,17052,28079,5,202,9,73,0,0,1,6,0,-1
29702,18806,17053,28081,2,481,6,73,0,0,1,18,0,-1
29703,18807,17054,29394,17,505,4,58,0,0,1,10,0,-1
29704,20491,17055,29395,0,512,6,51,0,5,1,13,0,-1
29705,18803,17056,28088,15,456,0,39,1,4,0,2,0,-1
29706,20487,17057,29403,7,362,0,14,0,3,0,13,0,-1
29707,18801,17058,29407,1,282,1,45,1,0,3,5,1,5988
29708,19645,17059,28084,11,544,19,76,0,0,1,7,0,-1
29709,19653,17060,29391,10,167,3,55,0,1,1,14,1,12862
29710,20497,17061,29402,28,418,6,73,0,1,1,10,1,7595
29711,18793,17062,29400,27,268,6,39,0,1,1,16,0,-1
29712,19644,17063,29390,8,404,12,39,0,5,1,6,1,10154
29713,20490,17160,29406,10,294,8,57,1,2,0,5,1,14976
29714,19647,17161,29397,9,543,20,17,0,3,3,16,0,-1
29715,18794,17162,29408,13,148,4,75,0,3,1,11,0,-1
29716,20499,17163,29398,25,262,13,30,0,5,1,16,1,15429
29717,19642,17164,30704,4,167,7,77,1,5,1,17,0,-1
29718,19641,17165,29405,2,556,2,71,1,2,1,7,0,-1
29719,20487,17166,30705,14,351,1,61,0,4,3,15,1,8062
29720,19642,17167,30707,10,248,13,75,0,4,1,14,1,10738
29721,20493,17168,29404,9,289,14,70,1,5,1,9,0,-1
29722,19647,17169,29399,0,308,0,17,0,0,0,2,1,15471
29723,18800,17170,29413,23,562,1,78,0,2,3,16,1,14452
29724,19655,17171,29411,5,569,13,68,0,3,1,19,0,-1
29725,21306,17172,29401,5,114,16,72,0,2,3,1,1,7511
29726,20486,17173,30706,13,355,20,14,1,3,3,3,1,7096
29727,18807,17174,30713,17,231,16,30,1,4,3,15,0,-1
29728,18806,17175,30712,10,369,11,29,0,6,3,3,0,-1
29729,18806,17176,30708,0,542,19,79,1,6,1,9,0,-1
29730,20493,17177,29412,4,499,9,33,0,3,1,16,0,-1
29731,19645,17178,30717,15,559,0,23,0,1,0,2,1,12370
29732,20489,17179,29409,14,233,1,30,0,3,3,6,0,-1
29733,18806,17180,29410,21,558,6,79,0,6,1,8,1,7010
29734,20496,17181,30715,28,415,17,67,0,4,1,19,0,-1
29735,20497,17182,30716,17,462,5,17,0,5,3,3,0,-1
29736,19649,17183,30714,2,191,2,64,0,2,1,19,0,-1
29737,20498,17280,30719,1,375,1,32,1,4,3,18,1,8072
29738,19648,17281,30711,4,274,14,11,1,1,1,13,1,5458
29739,21313,17282,30720,15,507,13,30,0,1,1,5,1,3978
29740,21321,17283,30710,14,302,5,30,0,0,3,18,1,11868
29741,19646,17284,31989,17,217,4,32,0,0,1,12,0,-1
29742,21314,17285,31991,5,588,4,67,0,3,1,13,0,-1
29743,21312,17286,30725,6,478,14,43,1,0,1,7,0,-1
29744,21320,17287,30723,8,229,20,51,1,5,3,6,0,-1
29745,19651,17288,30709,21,389,7,14,1,6,1,8,1,874
29746,21317,17289,30722,20,522,14,57,0,6,1,2,1,12327
29747,22145,17290,31992,22,201,7,38,0,6,1,8,1,2927
29748,20491,17291,31995,7,536,2,69,0,6,1,17,0,-1
29749,19650,17292,31994,2,563,10,51,1,6,1,3,0,-1
29750,19651,17293,31990,17,482,4,36,1,5,1,6,0,-1
29751,21318,17294,31998,4,175,3,50,1,5,1,14,1,11223
29752,22144,17295,31997,13,105,2,68,0,6,1,9,1,5600
29753,21310,17296,30718,5,156,1,37,0,0,3,17,0,-1
29754,20489,17297,32001,10,174,7,39,0,3,1,7,1,7542
29755,20488,17298,30721,17,476,12,50,0,0,1,12,0,-1
29756,22149,17299,32000,21,216,5,48,1,6,3,6,1,12899
29757,21310,17300,32006,17,551,11,72,0,5,3,12,1,8113
29758,21307,17301,30724,1,276,1,51,0,3,3,12,1,11814
29759,22157,17302,31996,21,452,1,11,1,5,3,15,1,11272
29760,22143,17303,32009,22,337,18,21,0,1,2,3,0,-1
29761,20489,17400,32003,8,334,16,49,0,6,3,12,1,12144
29762,21315,17401,32004,28,337,6,46,0,4,1,4,0,-1
29763,22149,17402,31993,2,594,19,67,0,4,1,14,1,7057
29764,20492,17403,32008,10,503,16,50,0,0,3,17,0,-1
29765,20494,17404,32005,18,387,3,13,0,4,1,2,1,12373
29766,21311,17405,32002,4,269,13,11,0,3,1,19,0,-1
29767,20495,17406,32011,13,271,8,58,0,6,0,6,1,2839
29768,22145,17407,33315,17,357,9,65,0,3,1,7,1,1850
29769,22158,17408,31999,18,597,1,44,0,3,3,11,0,-1
29770,21319,17409,33306,23,422,17,18,1,2,1,3,0,-1
29771,22150,17410,33316,10,333,18,55,0,4,2,2,1,4968
29772,23013,17411,33307,17,171,3,38,1,4,1,9,1,12365
29773,23016,17412,32010,16,585,18,29,1,1,2,4,1,5986
29774,22154,17413,32007,2,119,15,24,1,1,3,18,0,-1
29775,21309,17414,33318,5,363,17,53,1,2,1,4,0,-1
29776,22155,17415,33311,21,218,20,77,0,4,3,5,0,-1
29777,23014,17416,33323,14,534,14,36,0,3,1,15,1,5453
29778,22146,17417,33312,17,148,5,78,0,2,3,5,1,2422
29779,21310,17418,33317,0,129,10,31,0,6,1,5,0,-1
29780,22143,17419,33320,12,551,9,41,1,5,1,11,0,-1
29781,21317,17420,33319,15,177,8,72,0,0,0,8,0,-1
29782,21308,17421,33308,4,338,20,17,0,6,3,14,0,-1
29783,22147,17422,33305,13,576,18,75,1,0,2,19,0,-1
29784,23018,17423,33330,9,239,13,26,0,0,1,7,0,-1
29785,21312,17520,33313,5,436,5,40,1,1,3,17,1,10197
29786,21316,17521,33326,23,500,19,33,0,6,1,18,1,4436
29787,22152,17522,33310,4,568,9,33,0,0,1,14,1,5514
29788,23795,17523,33314,15,423,12,51,0,3,1,10,1,13935
29789,21312,17524,33309,27,166,13,38,1,0,1,2,1,11815
29790,22156,17525,34646,5,514,7,46,1,0,1,16,0,-1
29791,23014,17526,33322,5,151,6,35,0,0,1,12,1,15417
29792,22146,17527,34649,17,250,11,16,0,6,3,3,1,8559
29793,22151,17528,33321,2,476,13,45,0,3,1,12,0,-1
29794,22151,17529,33331,12,463,10,61,0,5,1,10,1,9012
29795,22148,17530,34652,0,408,7,55,0,1,1,12,0,-1
29796,22150,17531,33325,5,457,7,58,1,1,1,4,1,8562
29797,23023,17532,33327,4,383,17,40,1,3,1,3,0,-1
29798,22158,17533,33324,17,159,18,76,0,6,2,7,1,11768
29799,21322,17534,33328,18,141,1,24,1,1,3,6,1,9109
29800,22156,17535,33329,20,440,20,33,0,3,3,2,0,-1
29801,23799,17536,34656,4,262,9,75,1,3,1,15,0,-1
29802,23797,17537,34647,5,112,15,19,1,1,3,1,0,-1
29803,23021,17538,34655,21,101,19,58,0,5,1,5,0,-1
29804,22155,17539,34660,4,270,19,61,1,0,1,16,1,2838
29805,21322,17540,34653,17,428,7,70,1,1,1,10,1,15429
29806,22153,17541,34650,13,519,4,14,1,1,1,18,1,7104
29807,23021,17542,34648,17,313,10,13,1,0,1,14,0,-1
29808,23801,17543,34661,8,196,0,73,1,6,0,18,0,-1
29809,23807,17640,34666,1,550,8,54,0,1,0,16,0,-1
29810,22145,17641,34659,5,532,16,78,1,3,3,10,1,14460
29811,22157,17642,34657,5,590,4,13,0,2,1,14,0,-1
29812,23801,17643,34654,21,206,11,53,0,2,3,15,0,-1
29813,23796,17644,34651,17,406,12,49,0,2,1,15,1,14974
29814,23802,17645,34665,15,422,5,59,0,4,3,17,1,7007
29815,24593,17646,35955,7,520,10,50,0,0,1,4,0,-1
29816,23020,17647,34658,5,257,13,10,0,0,1,9,0,-1
29817,23016,17648,35959,28,306,3,23,0,6,1,17,0,-1
29818,22151,17649,34668,19,548,1,39,1,3,3,15,1,5457
29819,23019,17650,35954,4,339,9,39,0,5,1,8,1,8653
29820,23806,17651,34662,2,361,16,75,1,5,3,17,0,-1
29821,24593,17652,35956,17,280,7,14,0,0,1,3,1,2419
29822,23800,17653,34663,17,335,13,52,1,2,1,18,0,-1
29823,23015,17654,34664,5,377,6,40,1,0,1,17,0,-1
29824,24601,17655,35968,1,561,16,48,0,3,3,19,0,-1
29825,23019,17656,35960,17,564,9,10,1,2,1,16,0,-1
29826,24600,17657,35963,24,495,7,72,0,2,1,14,1,2881
29827,22158,17658,35965,4,130,13,60,1,3,1,8,0,-1
29828,22158,17659,35966,21,222,20,11,0,2,3,5,0,-1
29829,23022,17660,34667,5,375,2,38,0,6,1,11,0,-1
29830,24594,17661,35957,4,580,18,79,1,2,2,12,0,-1
29831,23805,17662,35961,24,417,12,13,0,3,1,17,1,7107
29832,23017,17663,35958,2,162,16,79,0,4,3,3,0,-1
29833,23795,17760,35953,14,503,17,25,0,0,1,5,1,9668
29834,23798,17761,35971,4,154,4,41,0,1,1,8,0,-1
29835,25262,17762,37186,5,541,20,67,1,5,3,11,1,13888
29836,23800,17763,35974,7,342,0,11,0,5,0,15,1,9671
29837,23803,17764,35964,17,571,14,55,1,5,1,13,1,8069
29838,23023,17765,35962,8,504,19,26,0,2,1,11,1,5461
29839,24608,17766,37191,20,502,13,26,0,4,1,7,0,-1
29840,23805,17767,37190,22,285,8,34,0,1,0,14,1,8121
29841,23804,17768,37192,5,221,19,51,1,0,1,9,1,10743
29842,25263,17769,35967,24,240,16,47,1,2,3,13,0,-1
29843,24591,17770,37196,8,542,11,16,1,4,3,3,1,5014
29844,25264,17771,37199,13,569,0,50,1,1,0,13,1,5061
29845,24592,17772,35972,17,160,18,64,0,1,2,18,0,-1
29846,23025,17773,35969,17,439,20,31,0,4,3,15,1,12378
29847,24595,17774,37193,4,153,9,78,1,0,1,18,0,-1
29848,24591,17775,35973,10,208,11,47,1,0,3,10,0,-1
29849,24591,17776,37187,2,473,12,44,1,2,1,17,0,-1
29850,23798,17777,37195,21,283,16,43,0,6,3,2,0,-1
29851,23799,17778,37188,5,397,17,20,1,6,1,3,1,9139
29852,23024,17779,35970,21,481,11,72,0,6,3,15,0,-1
29853,25272,17780,37202,28,350,0,40,0,5,0,19,1,351
29854,25271,17781,37197,27,558,11,25,0,0,3,8,1,10251
29855,23799,17782,37205,13,366,14,18,0,6,1,14,0,-1
29856,24604,17783,37201,9,185,11,31,1,6,3,1,0,-1
29857,24598,17880,37185,2,416,15,76,1,4,3,2,1,5651
29858,25270,17881,37200,15,420,0,77,0,3,0,3,0,-1
29859,25267,17882,37189,13,595,0,24,0,0,0,16,0,-1
29860,25268,17883,37210,8,273,12,46,0,5,1,10,0,-1
29861,25266,17884,37207,21,326,19,37,1,4,1,6,1,10248
29862,24596,17885,37203,2,164,1,40,0,0,3,6,0,-1
29863,24591,17886,37204,2,556,12,79,0,0,1,19,1,1357
29864,24606,17887,38357,21,457,2,37,0,3,1,4,1,5689
29865,25269,17888,37194,10,341,18,47,1,5,2,19,1,8069
29866,413,17889,37198,13,211,0,56,1,4,0,7,0,-1
29867,24607,17890,38359,10,162,17,58,0,4,1,6,1,11821
29868,25265,17891,37208,4,543,17,35,1,6,1,8,1,15421
29869,25273,17892,37206,8,193,2,12,0,0,1,18,0,-1
29870,24592,17893,37211,5,214,11,66,0,5,3,6,1,6033
29871,23807,17894,38360,17,120,15,12,1,5,3,2,0,-1
29872,24603,17895,38367,24,297,0,20,0,3,0,14,0,-1
29873,23806,17896,37209,8,419,12,55,0,6,1,9,0,-1
29874,24594,17897,38358,10,143,11,50,0,1,3,14,0,-1
29875,24606,17898,38376,11,124,4,66,0,5,1,12,1,12424
29876,24599,17899,38361,2,461,1,50,0,4,3,16,0,-1
29877,24594,17900,38363,4,580,15,63,0,0,3,13,1,11863
29878,25262,17901,38372,1,296,1,70,0,2,3,6,0,-1
29879,25262,17902,38356,18,555,11,13,1,0,3,8,0,-1
29880,24597,17903,38364,17,449,5,25,0,6,3,5,0,-1
29881,24595,18000,38371,13,477,13,47,1,5,1,18,0,-1
29882,419,18001,38375,4,482,18,64,0,3,2,16,0,-1
29883,24603,18002,38366,4,437,11,12,0,3,3,3,1,15474
29884,414,18003,38377,21,234,6,60,1,6,1,12,0,-1
29885,24605,18004,38362,18,576,18,35,0,5,2,15,0,-1
29886,24602,18005,38370,2,167,9,68,0,1,1,11,0,-1
29887,412,18006,38373,17,358,17,30,1,0,1,9,1,2928
29888,24601,18007,39462,3,206,14,48,0,0,1,4,0,-1
29889,1253,18008,38369,5,347,13,47,0,4,1,3,1,4430
29890,411,18009,38365,5,442,5,76,1,3,3,10,1,13413
29891,25266,18010,39463,1,332,18,67,0,6,2,14,0,-1
29892,25268,18011,38368,8,185,15,43,0,1,3,3,1,13458
29893,417,18012,39461,6,549,16,12,0,0,3,6,1,4681
29894,1258,18013,38374,12,565,12,22,1,2,1,11,1,10155
29895,1259,18014,39459,23,336,3,22,1,2,1,9,1,4536
29896,25266,18015,38378,0,508,8,46,0,4,0,11,0,-1
29897,24607,18016,39464,11,474,20,78,0,0,3,16,1,4540
29898,25272,18017,39465,15,240,2,11,1,0,1,15,0,-1
29899,413,18018,39466,14,353,16,66,0,6,3,13,0,-1
29900,1252,18019,39472,5,373,6,23,0,5,1,16,1,13934
29901,1260,18020,39458,18,374,6,54,1,1,1,9,1,15516
29902,25270,18021,38379,4,353,12,69,0,1,1,14,0,-1
29903,1258,18022,39467,5,191,15,52,0,3,3,4,0,-1
29904,1261,18023,39460,1,180,8,72,1,5,0,1,1,1895
29905,1258,18120,39464,2,558,4,42,1,6,1,15,1,7592
29906,25274,18121,39473,5,132,17,40,0,6,1,3,1,4439
29907,25269,18122,651,12,138,9,59,1,0,1,14,0,-1
29908,1257,18123,39478,24,272,20,12,0,1,3,5,1,1937
29909,1252,18124,653,4,214,2,19,0,4,1,1,0,-1
29910,419,18125,39468,21,127,20,66,1,0,3,4,1,5988
29911,415,18126,655,28,590,5,20,0,5,3,5,1,8117
29912,422,18127,39479,1,474,12,34,0,3,1,9,0,-1
29913,424,18128,652,17,452,6,27,1,2,1,18,1,9191
29914,422,18129,39481,11,509,2,28,0,6,1,2,0,-1
29915,25275,18130,39469,5,373,7,49,0,1,1,4,0,-1
29916,1256,18131,39470,15,468,6,75,0,6,1,19,0,-1
29917,418,18132,39477,2,189,19,77,0,3,1,10,1,1361
29918,419,18133,656,17,258,1,17,0,5,3,2,1,307
29919,424,18134,39471,13,541,3,21,0,4,1,6,1,1901
29920,1262,18135,660,8,185,4,31,1,2,1,9,0,-1
29921,418,18136,39475,17,241,17,57,0,1,1,10,1,1896
29922,420,18137,39474,1,233,20,53,1,4,3,1,1,15473
29923,426,18138,39480,5,239,18,71,0,3,2,18,0,-1
29924,1262,18139,666,5,308,15,35,0,6,3,3,1,5558
29925,1268,18140,654,1,588,18,32,1,6,2,6,1,1318
29926,1255,18141,39476,14,337,14,42,0,4,1,1,1,14933
29927,425,18142,664,4,262,20,58,1,2,3,10,0,-1
29928,1260,18143,665,5,148,17,25,0,1,1,5,0,-1
29929,1251,18240,659,2,547,10,49,0,3,1,14,0,-1
29930,411,18241,670,14,106,14,28,0,4,1,5,1,4966
29931,421,18242,657,17,332,16,23,0,2,3,13,1,5424
29932,2125,18243,663,0,165,6,14,0,4,1,5,1,9107
29933,2120,18244,1978,13,287,11,78,1,5,3,11,0,-1
29934,1265,18245,669,5,142,19,58,0,4,1,11,0,-1
29935,2116,18246,1977,16,503,18,20,0,6,2,12,1,9624
29936,1267,18247,1983,2,202,8,34,0,2,0,1,0,-1
29937,416,18248,668,24,392,18,36,1,4,2,17,1,6474
29938,1262,18249,658,8,318,11,69,1,4,3,16,0,-1
29939,425,18250,1987,1,562,1,37,1,4,3,6,1,15871
29940,1255,18251,1985,5,468,0,33,1,5,0,4,1,8114
29941,2128,18252,1986,2,425,1,43,0,2,3,19,1,2933
29942,418,18253,661,5,576,16,11,0,2,3,5,0,-1
29943,1254,18254,1979,18,240,11,18,1,1,3,10,0,-1
29944,424,18255,662,4,271,2,56,1,0,1,8,0,-1
29945,2926,18256,1981,28,152,10,66,0,2,1,13,1,7012
29946,1267,18257,1994,17,227,1,19,0,4,3,1,1,4540
29947,423,18258,667,9,221,15,78,0,1,3,10,0,-1
29948,424,18259,1997,13,473,12,57,1,2,1,9,1,13993
29949,2936,18260,1990,2,552,18,28,1,0,2,19,1,4438
29950,1264,18261,1989,2,438,10,52,0,4,1,4,0,-1
29951,1263,18262,1984,18,314,15,48,0,6,3,16,1,2512
29952,2127,18263,1982,17,580,11,69,1,2,3,8,0,-1
29953,2939,18360,1988,10,381,17,36,0,1,1,11,1,2935
29954,2124,18361,1999,1,227,1,62,0,4,3,3,1,13895
29955,2118,18362,1980,2,450,15,74,0,0,3,17,1,1561
29956,1266,18363,3263,9,426,17,68,0,1,1,18,1,8609
29957,2123,18364,1995,17,597,14,35,0,6,1,8,1,13374
29958,2125,18365,2001,17,370,18,10,1,5,2,5,0,-1
29959,2929,18366,3265,13,312,2,69,1,6,1,10,1,10929
29960,1266,18367,1996,17,200,15,18,1,6,3,14,0,-1
29961,1259,18368,1992,8,581,1,35,1,1,3,18,1,6568
29962,2120,18369,1998,2,113,14,28,0,4,1,11,0,-1
29963,2929,18370,3264,5,476,17,41,1,1,1,12,0,-1
29964,2119,18371,1991,9,209,3,58,1,2,1,15,1,8162
29965,2122,18372,2000,5,214,9,66,1,4,1,4,0,-1
29966,2932,18373,1993,12,271,6,35,1,4,1,10,1,9104
29967,3769,18374,3261,2,536,20,58,0,4,3,6,0,-1
29968,2928,18375,3276,1,391,1,22,0,2,3,17,1,11815
29969,2931,18376,3271,13,443,16,24,0,0,3,13,1,8872
29970,2117,18377,3266,13,488,18,14,0,4,2,8,0,-1
29971,2929,18378,3267,9,199,12,10,0,0,1,1,1,15862
29972,2937,18379,3268,1,477,16,11,0,4,3,8,0,-1
29973,2924,18380,3278,17,263,3,28,0,2,1,2,1,5983
29974,2116,18381,3269,21,368,19,61,0,0,1,9,1,1409
29975,3774,18382,3270,21,338,8,51,1,6,0,17,1,11761
29976,2122,18383,3274,2,463,19,35,0,3,1,2,1,3930
29977,2125,18480,3262,8,591,17,70,0,5,1,5,1,12328
29978,2930,18481,3260,26,508,12,47,0,6,1,15,1,5512
29979,2120,18482,3277,27,339,3,59,0,5,1,3,1,15423
29980,2121,18483,3272,8,333,6,33,1,2,1,12,0,-1
29981,3777,18484,3275,5,466,6,75,1,5,1,7,0,-1
29982,2121,18485,3273,8,304,14,47,0,5,1,11,1,12324
29983,3769,18486,3284,18,162,11,52,1,3,3,4,1,11267
29984,3770,18487,3283,3,346,11,10,0,0,3,14,1,12366
29985,3770,18488,3279,4,185,7,69,0,6,1,9,1,5984
29986,3778,18489,3281,1,525,1,21,0,1,3,19,1,15520
29987,2938,18490,3280,14,408,17,78,1,3,1,15,1,12377
29988,3777,18491,3282,1,531,10,36,0,3,1,9,1,11669
29989,3775,18492,4611,17,130,6,45,0,5,1,8,0,-1
29990,2927,18493,4612,8,113,7,36,1,0,1,17,0,-1
29991,3770,18494,4602,10,540,20,58,0,6,3,15,1,8651
29992,2129,18495,4608,5,271,6,29,1,4,1,4,0,-1
29993,2126,18496,4619,2,194,4,32,1,2,1,12,0,-1
29994,2932,18497,4613,2,400,11,27,0,5,3,3,0,-1
29995,2127,18498,4606,2,157,17,21,1,1,1,5,1,13897
29996,4632,18499,4603,17,122,14,76,1,4,1,8,1,11762
29997,2925,18500,4605,16,383,2,15,1,5,1,13,1,9713
29998,4636,18501,4604,28,110,12,55,0,2,1,3,1,11313
29999,2930,18502,4610,2,262,15,56,0,1,3,8,1,13036
30000,2939,18503,4616,2,237,4,17,0,4,1,4,1,11822
30001,4628,18600,4620,5,451,16,48,0,3,3,15,1,7759
30002,2933,18601,4617,2,580,12,56,0,0,1,7,1,13418
30003,2934,18602,4607,5,566,6,53,0,3,1,19,0,-1
30004,5453,18603,4615,17,101,18,61,0,5,2,6,1,13370
30005,2935,18604,4623,21,419,11,35,0,4,3,9,1,2884
30006,3772,18605,4614,4,517,16,26,1,3,3,9,1,8877
30007,4633,18606,4618,5,595,12,44,0,2,1,15,1,1360
30008,4634,18607,5940,7,441,2,26,0,0,1,18,1,14452
30009,4640,18608,5942,18,204,11,65,0,5,3,3,0,-1
30010,4635,18609,4609,17,129,4,45,0,4,1,15,1,12327
30011,2939,18610,5946,24,103,2,39,0,6,1,5,1,3028
30012,4635,18611,5943,13,175,19,58,0,3,1,12,1,14937
30013,4641,18612,5950,1,514,5,47,0,3,3,19,1,2384
30014,3773,18613,5937,5,583,19,37,0,0,1,10,0,-1
30015,5457,18614,5938,8,545,12,38,0,5,1,11,1,13373
30016,3771,18615,5945,14,174,11,47,0,1,3,18,1,7004
30017,4637,18616,4621,10,338,0,40,0,5,0,7,1,2429
30018,3778,18617,5939,2,269,4,25,0,5,1,8,0,-1
30019,5454,18618,4622,2,580,20,79,1,2,3,16,1,2421
30020,4639,18619,5957,4,386,8,58,1,6,0,17,1,3932
30021,4636,18620,5953,5,234,4,67,0,3,1,6,1,928
30022,3779,18621,5958,21,136,16,62,1,1,3,15,0,-1
30023,4641,18622,5941,8,239,3,18,1,6,1,13,1,10253
30024,3774,18623,5959,5,528,0,35,0,6,0,3,0,-1
30025,3781,18720,5955,17,314,19,55,0,2,1,15,1,8166
30026,5461,18721,5944,12,294,4,53,0,3,1,4,0,-1
30027,5457,18722,7229,5,116,1,48,0,2,3,11,1,10694
30028,4635,18723,7230,0,284,18,71,0,5,2,14,1,4437
30029,5451,18724,5956,14,347,8,59,1,6,0,10,0,-1
30030,3776,18725,5948,3,468,6,43,1,4,1,2,0,-1
30031,4629,18726,7233,2,303,13,12,0,4,1,14,0,-1
30032,3780,18727,5963,5,304,14,51,0,5,1,4,0,-1
30033,4633,18728,5952,17,395,5,23,0,4,3,12,0,-1
30034,4638,18729,5947,2,178,8,57,1,6,0,17,0,-1
30035,4631,18730,5951,1,134,12,13,0,3,1,10,0,-1
30036,5460,18731,5949,2,151,7,47,0,1,1,3,0,-1
30037,6267,18732,5954,17,131,3,71,0,1,1,17,0,-1
30038,4641,18733,5961,8,544,15,59,0,5,3,6,1,8753
30039,5461,18734,7232,19,288,8,66,0,4,0,2,1,7108
30040,4634,18735,7242,5,442,6,48,0,2,1,16,0,-1
30041,5455,18736,7231,4,170,14,54,0,3,1,4,1,9625
30042,4629,18737,5960,21,314,13,26,0,1,1,5,0,-1
30043,4635,18738,5962,24,414,11,70,0,4,3,11,0,-1
30044,5456,18739,7241,21,206,5,25,0,0,3,19,0,-1
30045,4639,18740,7236,8,561,3,52,0,1,1,14,1,14406
30046,4629,18741,7245,3,138,19,65,0,0,1,2,1,10736
30047,5452,18742,7238,13,423,9,12,0,0,1,9,1,15858
30048,4638,18743,7244,17,533,2,32,0,3,1,2,0,-1
30049,6270,18840,7234,10,487,10,48,0,1,1,3,0,-1
30050,6276,18841,7249,13,571,1,36,0,1,3,18,1,309
30051,5461,18842,7240,20,551,18,42,0,0,2,13,0,-1
30052,4630,18843,7239,5,558,6,26,0,5,1,18,1,12416
30053,6268,18844,8535,17,179,0,44,0,3,0,7,0,-1
30054,5460,18845,7237,8,564,18,35,0,3,2,4,1,10697
30055,6276,18846,7235,17,347,11,70,0,1,3,8,0,-1
30056,5456,18847,7243,2,110,11,73,1,5,3,12,0,-1
30057,4639,18848,8536,2,145,16,11,0,3,3,7,1,7557
30058,5458,18849,7250,13,136,9,56,1,3,1,14,1,15426
30059,5459,18850,7251,3,235,1,19,1,4,3,2,0,-1
30060,7100,18851,8537,21,415,13,22,0,1,1,7,0,-1
30061,4638,18852,8534,17,522,0,38,1,5,0,13,1,11818
30062,5457,18853,7247,2,214,1,69,0,5,3,15,1,9628
30063,5463,18854,7246,17,579,2,37,0,0,1,16,0,-1
30064,5453,18855,8533,10,131,1,25,0,1,3,6,1,12321
30065,7103,18856,7248,17,189,3,23,0,0,1,9,1,15867
30066,6264,18857,8541,14,259,3,68,1,2,1,4,0,-1
30067,6262,18858,8543,25,132,19,10,1,0,1,4,1,11813
30068,5456,18859,8546,17,231,1,50,0,3,3,9,1,14404
30069,7100,18860,8539,5,365,15,58,0,4,3,11,1,12987
30070,6272,18861,8538,17,148,16,13,1,1,3,1,1,14567
